paper,author
w25876,w5635.01
w25876,w7878.03
w25876,w11920.04
w25876,w18412.03
w25877,w10707.02
w25877,w23864.01
w25878,w25878.01
w25878,w25878.02
w25879,w3115.01
w25880,w20309.02
w25880,w20770.01
w25880,w22588.02
w25881,w25881.01
w25881,w25881.02
w25881,w25881.03
w25882,w10792.01
w25882,w24877.02
w25882,w25882.02
w25883,w13162.01
w25883,w21729.01
w25884,w8271.02
w25884,w24744.02
w25884,w25884.01
w25884,w25884.04
w25884,w25884.05
w25885,w13883.01
w25885,w20250.03
w25885,w25885.02
w25886,w9394.02
w25886,w20443.03
w25886,w20444.01
w25887,w12538.01
w25887,w25887.01
w25887,w25887.03
w25888,w0034.01
w25888,w25888.01
w25889,w0034.01
w25889,w25888.01
w25890,w3067.01
w25891,w3551.01
w25892,w8043.02
w25892,w25892.01
w25893,w7260.01
w25893,w15304.02
w25893,w20902.01
w25893,w25893.03
w25894,w6764.03
w25894,w10498.01
w25895,w3190.02
w25895,w25895.01
w25896,w8916.02
w25896,w14065.02
w25896,w18111.02
w25897,w1767.01
w25897,w5963.02
w25897,w18021.01
w25898,w17781.02
w25898,w17781.03
w25898,w25898.02
w25899,w5564.02
w25899,w25899.01
w25900,w13313.02
w25900,w13638.03
w25900,w25900.03
w25901,w7289.02
w25901,w11264.01
w25901,w25901.02
w25901,w25901.04
w25901,w25901.05
w25902,w17715.03
w25902,w22207.01
w25903,w17129.02
w25903,w23576.01
w25903,w24876.06
w25904,w20257.02
w25904,w25904.01
w25905,w12696.01
w25905,w14564.02
w25906,w9959.02
w25906,w15988.01
w25906,w25906.02
w25907,w2546.01
w25907,w24567.02
w25907,w25907.02
w25907,w25907.04
w25908,w0938.02
w25908,w15575.02
w25908,w23041.02
w25909,w0748.02
w25909,w11539.02
w25910,w18801.02
w25911,w1632.01
w25912,w6437.03
w25913,w3787.02
w25913,w25913.02
w25914,w2161.01
w25914,w25914.02
w25915,w4920.01
w25915,w9281.01
w25915,w15410.01
w25916,w9748.01
w25916,w22055.01
w25917,w15961.02
w25917,w25857.03
w25917,w25917.03
w25918,w13964.02
w25918,w14501.01
w25919,w4732.02
w25919,w21691.02
w25919,w25919.01
w25920,w12998.02
w25920,w21709.03
w25920,w25920.02
w25920,w25920.04
w25921,w8541.01
w25921,w25921.01
w25922,w2898.02
w25922,w13708.01
w25922,w13708.03
w25922,w15177.01
w25923,w13866.02
w25923,w20473.03
w25924,w23888.03
w25925,w11598.01
w25925,w15104.02
w25925,w22804.01
w25926,w14032.01
w25926,w25926.02
w25927,w4445.02
w25928,w21442.02
w25928,w25429.02
w25929,w4453.02
w25929,w23179.02
w25929,w25929.02
w25929,w25929.04
w25930,w9419.01
w25930,w13259.02
w25930,w13871.01
w25930,w15984.03
w25931,w3185.02
w25931,w12537.01
w25931,w21318.01
w25931,w25931.02
w25932,w3557.02
w25932,w22213.01
w25933,w5475.01
w25933,w17117.01
w25933,w22546.02
w25934,w0748.02
w25934,w5943.02
w25934,w17875.02
w25935,w17030.01
w25935,w20982.01
w25935,w25935.03
w25935,w25935.04
w25936,w15216.01
w25936,w16408.01
w25936,w21170.02
w25937,w13883.03
w25937,w24309.01
w25937,w24309.02
w25937,w25937.03
w25937,w25937.05
w25938,w9554.03
w25938,w17032.02
w25939,w0151.01
w25940,w10465.01
w25940,w10964.02
w25940,w22515.03
w25940,w25940.04
w25941,w18150.02
w25941,w18748.01
w25941,w23350.02
w25941,w25941.04
w25942,w0353.01
w25942,w0519.01
w25943,w7213.03
w25943,w12245.01
w25943,w16206.01
w25943,w21286.02
w25944,w10917.02
w25944,w25944.01
w25944,w25944.02
w25945,w0908.04
w25945,w6772.03
w25945,w20505.01
w25945,w22981.01
w25946,w25946.01
w25946,w25946.02
w25946,w25946.03
w25947,w14406.02
w25947,w14447.01
w25947,w18833.03
w25948,w13923.01
w25948,w17922.01
w25948,w18093.04
w25949,w16315.02
w25949,w20253.02
w25949,w25949.02
w25949,w25949.04
w25950,w25950.01
w25951,w25951.01
w25952,w13790.03
w25952,w23345.01
w25953,w8357.02
w25953,w11794.03
w25953,w25953.03
w25954,w18198.03
w25954,w23466.02
w25954,w25954.03
w25955,w5399.02
w25955,w12664.02
w25955,w25955.03
w25956,w3722.02
w25956,w3753.01
w25956,w9269.01
w25956,w23676.02
w25956,w25956.01
w25956,w25956.05
w25957,w5050.02
w25957,w6024.02
w25958,w16489.01
w25958,w25958.02
w25959,w13313.02
w25959,w14997.01
w25959,w21686.03
w25960,w19120.02
w25960,w25960.02
w25960,w25960.03
w25961,w7109.02
w25961,w25961.01
w25962,w9155.04
w25962,w20653.01
w25963,w19216.02
w25964,w5331.02
w25964,w20211.02
w25964,w20659.01
w25964,w21130.02
w25964,w24827.01
w25965,w13790.01
w25965,w25965.01
w25965,w25965.03
w25966,w24973.01
w25967,w1388.01
w25967,w10819.01
w25967,w23490.05
w25967,w25967.02
w25968,w8113.01
w25968,w11094.01
w25969,w24309.01
w25969,w25969.01
w25969,w25969.03
w25969,w25969.04
w25969,w25969.05
w25969,w25969.06
w25969,w25969.07
w25970,w2762.01
w25970,w16154.01
w25970,w16828.03
w25970,w23764.01
w25971,w5750.03
w25971,w11662.03
w25971,w11770.02
w25971,w19622.01
w25971,w25971.01
w25971,w25971.03
w25971,w25971.04
w25971,w25971.05
w25971,w25971.06
w25971,w25971.07
w25971,w25971.09
w25971,w25971.11
w25971,w25971.13
w25972,w23650.02
w25972,w25972.02
w25972,w25972.03
w25973,w3473.02
w25973,w5750.01
w25973,w6999.02
w25974,w9688.01
w25974,w16441.02
w25974,w23192.01
w25974,w25974.04
w25975,w7168.01
w25975,w10791.03
w25975,w11288.03
w25976,w9281.01
w25976,w21298.02
w25976,w25976.03
w25977,w3033.01
w25977,w14997.01
w25978,w14965.01
w25978,w19443.02
w25978,w21010.02
w25979,w1767.01
w25979,w5714.02
w25979,w21690.01
w25979,w25979.04
w25980,w9940.01
w25980,w16287.04
w25980,w20213.01
w25980,w23997.03
w25980,w24482.03
w25980,w24625.01
w25981,w22973.01
w25981,w25627.02
w25981,w25981.01
w25981,w25981.02
w25981,w25981.05
w25982,w8572.01
w25982,w25982.01
w25983,w10590.02
w25983,w22897.01
w25983,w25983.02
w25984,w18801.02
w25984,w25984.01
w25985,w0107.01
w25985,w25985.01
w25985,w25985.02
w25986,w1388.01
w25986,w24493.01
w25986,w24493.03
w25987,w0945.01
w25987,w1105.01
w25988,w10119.01
w25988,w16465.02
w25988,w25988.01
w25989,w15293.03
w25989,w19302.01
w25989,w25989.03
w25990,w25990.01
w25991,w1564.02
w25991,w1977.01
w25992,w23183.01
w25992,w25992.01
w25993,w0225.01
w25993,w25993.02
w25994,w11904.03
w25994,w17718.01
w25994,w18115.04
w25994,w25994.01
w25994,w25994.02
w25994,w25994.06
w25995,w11210.02
w25995,w18600.01
w25995,w25995.02
w25996,w0748.02
w25996,w11539.02
w25996,w25996.02
w25997,w18801.02
w25998,w13018.01
w25998,w22809.02
w25999,w6560.02
w25999,w9444.02
w25999,w13565.02
w25999,w14901.03
w25999,w25999.02
w26000,w8520.04
w26000,w11044.02
w26000,w23389.03
w26000,w23389.07
w26001,w10590.02
w26001,w22897.01
w26002,w1105.01
w26002,w4296.02
w26002,w9660.04
w26003,w1140.01
w26003,w8587.01
w26003,w19335.05
w26003,w26003.03
w26003,w26003.05
w26004,w2898.02
w26004,w15177.01
w26004,w19910.02
w26005,w1658.01
w26005,w5663.01
w26005,w26005.03
w26006,w11904.03
w26006,w17718.01
w26006,w18115.04
w26006,w25994.01
w26007,w1866.01
w26007,w4152.02
w26007,w5663.01
w26008,w0987.03
w26008,w26008.01
w26009,w17301.02
w26009,w22592.03
w26009,w26009.01
w26010,w11948.01
w26010,w19637.02
w26011,w3909.02
w26012,w3892.02
w26012,w7848.01
w26012,w10018.02
w26013,w19764.03
w26013,w24512.01
w26014,w11754.01
w26015,w6822.02
w26015,w26015.01
w26016,w20942.02
w26016,w23710.04
w26017,w16245.01
w26017,w16408.01
w26017,w22251.05
w26018,w1784.02
w26018,w19236.02
w26019,w3344.03
w26019,w26019.01
w26020,w3754.01
w26021,w5807.02
w26021,w25736.03
w26022,w5548.02
w26022,w20211.02
w26022,w26022.03
w26023,w4453.02
w26023,w5350.01
w26023,w26023.03
w26024,w8759.02
w26024,w12932.03
w26024,w24341.01
w26025,w19210.01
w26025,w24665.01
w26025,w24665.02
w26026,w10590.02
w26026,w21201.01
w26026,w26026.02
w26027,w3633.01
w26028,w1163.02
w26029,w15626.01
w26029,w17385.04
w26029,w22258.02
w26029,w26029.03
w26030,w21562.03
w26030,w26030.01
w26030,w26030.02
w26030,w26030.04
w26030,w26030.05
w26031,w3033.01
w26031,w26031.01
w26032,w9898.01
w26032,w19693.02
w26032,w21948.01
w26033,w13731.02
w26033,w21776.04
w26033,w26033.01
w26033,w26033.03
w26033,w26033.05
w26034,w5963.02
w26034,w18021.01
w26035,w10485.01
w26035,w17207.04
w26035,w22409.01
w26035,w26035.03
w26036,w10522.02
w26036,w17781.02
w26037,w21470.04
w26037,w22441.01
w26037,w26037.03
w26038,w3557.02
w26038,w11483.02
w26038,w11810.01
w26039,w0485.01
w26040,w15049.01
w26040,w16931.02
w26041,w0612.02
w26042,w10365.03
w26042,w19989.02
w26042,w20515.03
w26042,w22832.01
w26043,w26043.01
w26043,w26043.02
w26043,w26043.03
w26044,w2278.01
w26044,w12619.03
w26045,w26045.01
w26045,w26045.02
w26045,w26045.03
w26046,w16043.01
w26046,w18283.02
w26046,w18844.02
w26046,w26046.01
w26047,w25990.01
w26048,w26048.01
w26048,w26048.02
w26048,w26048.03
w26049,w10073.03
w26049,w23572.01
w26049,w23572.02
w26050,w7993.01
w26050,w20346.01
w26050,w26050.03
w26051,w18815.01
w26051,w18994.01
w26051,w26051.03
w26052,w25356.01
w26052,w26052.02
w26052,w26052.03
w26052,w26052.04
w26053,w0985.01
w26053,w15296.02
w26054,w22628.01
w26054,w26054.02
w26054,w26054.03
w26054,w26054.04
w26055,w6431.01
w26055,w18744.02
w26055,w23935.02
w26055,w26055.03
w26056,w7234.01
w26056,w9341.01
w26057,w3054.04
w26058,w4164.02
w26058,w6377.01
w26059,w7041.02
w26059,w19053.02
w26060,w9364.03
w26060,w16336.01
w26060,w18435.02
w26060,w20682.02
w26061,w5050.02
w26062,w4074.03
w26062,w22115.03
w26062,w26062.03
w26062,w26062.04
w26063,w5414.01
w26063,w19470.01
w26063,w26063.03
w26063,w26063.04
w26064,w4825.01
w26064,w21365.03
w26065,w26065.01
w26066,w22626.01
w26066,w26066.02
w26066,w26066.03
w26067,w15049.01
w26067,w16931.02
w26068,w1015.02
w26068,w15240.02
w26069,w7024.02
w26069,w24508.04
w26069,w26069.03
w26070,w6173.01
w26070,w9728.02
w26071,w3566.02
w26071,w8030.01
w26071,w23147.01
w26072,w12873.02
w26072,w14030.01
w26073,w5726.02
w26073,w16820.03
w26073,w20954.01
w26074,w3551.01
w26074,w5817.01
w26074,w20255.04
w26075,w10159.01
w26075,w20119.01
w26075,w24688.02
w26076,w5329.02
w26076,w8880.01
w26076,w26076.03
w26077,w18267.01
w26077,w23070.01
w26078,w12975.01
w26078,w13110.01
w26078,w17733.01
w26078,w21482.04
w26078,w21482.05
w26079,w15291.03
w26079,w15566.02
w26079,w26079.02
w26080,w5889.02
w26080,w26080.02
w26081,w18309.02
w26081,w20053.02
w26081,w26081.02
w26082,w5350.01
w26082,w17952.03
w26082,w18964.01
w26082,w21059.01
w26083,w0286.01
w26083,w0662.01
w26084,w0436.01
w26085,w1063.01
w26086,w0436.01
w26086,w13799.02
w26087,w1399.01
w26087,w24559.03
w26088,w9688.01
w26088,w23722.01
w26088,w26088.02
w26088,w26088.04
w26089,w6764.03
w26089,w7167.02
w26090,w2642.01
w26091,w15337.01
w26091,w21414.02
w26092,w11904.03
w26092,w12282.01
w26092,w14155.02
w26092,w19427.01
w26092,w26092.01
w26093,w5967.03
w26093,w15293.02
w26094,w9688.01
w26094,w26094.01
w26094,w26094.03
w26095,w21126.03
w26095,w22542.01
w26096,w7155.02
w26096,w7793.01
w26096,w26096.03
w26097,w11146.02
w26097,w12456.01
w26097,w20058.01
w26098,w1480.03
w26098,w26098.01
w26099,w5726.02
w26099,w20954.01
w26099,w26099.01
w26100,w11662.03
w26100,w26100.01
w26100,w26100.02
w26100,w26100.03
w26100,w26100.04
w26100,w26100.06
w26100,w26100.07
w26100,w26100.08
w26100,w26100.09
w26101,w11414.02
w26101,w21761.01
w26101,w24147.02
w26101,w24395.01
w26101,w24664.01
w26102,w8060.02
w26102,w8246.01
w26102,w26102.03
w26103,w15293.03
w26103,w18514.02
w26103,w26103.01
w26104,w4585.01
w26105,w8652.02
w26106,w11033.03
w26106,w11706.02
w26106,w13565.02
w26106,w25999.02
w26107,w16440.04
w26107,w26107.01
w26107,w26107.02
w26107,w26107.03
w26107,w26107.05
w26108,w10518.01
w26108,w23145.01
w26109,w12720.02
w26109,w14701.01
w26110,w7780.02
w26110,w11892.01
w26110,w19107.02
w26110,w26110.02
w26110,w26110.05
w26111,w21275.01
w26112,w16336.02
w26112,w26112.02
w26112,w26112.03
w26112,w26112.04
w26113,w17065.01
w26113,w26113.02
w26114,w3016.01
w26114,w26114.02
w26114,w26114.03
w26115,w17882.01
w26115,w19120.02
w26115,w26115.01
w26116,w1399.01
w26116,w1558.01
w26116,w10784.01
w26116,w12354.03
w26116,w18110.02
w26117,w12336.03
w26117,w18110.02
w26117,w25771.01
w26117,w26117.02
w26117,w26117.05
w26118,w1514.01
w26118,w23781.01
w26118,w26118.01
w26119,w1303.02
w26119,w7729.02
w26119,w20618.03
w26120,w0895.01
w26120,w1514.01
w26120,w20657.01
w26121,w4975.02
w26121,w14834.01
w26121,w16775.01
w26121,w26121.01
w26122,w8216.02
w26122,w15309.01
w26122,w26122.03
w26122,w26122.04
w26123,w20441.02
w26123,w20569.03
w26123,w23451.01
w26123,w26123.02
w26124,w0388.02
w26124,w19992.01
w26125,w1539.01
w26125,w24559.02
w26125,w24559.03
w26126,w7606.02
w26126,w16408.01
w26126,w22251.05
w26126,w23313.01
w26126,w26126.04
w26127,w24324.03
w26128,w15231.04
w26128,w23918.03
w26128,w26128.02
w26129,w0485.01
w26129,w18531.01
w26129,w26129.02
w26130,w13858.01
w26131,w2319.01
w26131,w12746.02
w26131,w13876.03
w26132,w0794.02
w26132,w2514.01
w26132,w26132.02
w26133,w2892.02
w26133,w23922.05
w26133,w26133.01
w26133,w26133.02
w26133,w26133.03
w26133,w26133.04
w26134,w16043.01
w26134,w19148.01
w26135,w3535.01
w26135,w26135.01
w26136,w10590.02
w26136,w15577.01
w26136,w26136.02
w26137,w2991.02
w26137,w10434.02
w26137,w26137.03
w26138,w12144.01
w26138,w23704.03
w26138,w26138.03
w26139,w14044.02
w26139,w16064.03
w26139,w26139.01
w26139,w26139.04
w26140,w8784.03
w26140,w13046.01
w26141,w7788.02
w26142,w9314.01
w26142,w17067.02
w26142,w22300.02
w26142,w24084.02
w26143,w9234.01
w26143,w12475.02
w26144,w17739.02
w26144,w26144.01
w26145,w6041.01
w26145,w16245.01
w26145,w22182.05
w26146,w16370.04
w26146,w21761.01
w26146,w26146.01
w26147,w19058.02
w26147,w20071.01
w26147,w22332.02
w26148,w12106.01
w26148,w24925.02
w26148,w26148.01
w26148,w26148.03
w26149,w20772.01
w26149,w23466.02
w26150,w8257.01
w26150,w11880.02
w26150,w26150.02
w26150,w26150.03
w26151,w9748.01
w26151,w13637.02
w26152,w7399.02
w26152,w12144.03
w26152,w26152.01
w26152,w26152.02
w26153,w14413.03
w26153,w26153.01
w26153,w26153.02
w26154,w3185.02
w26154,w13677.03
w26154,w23806.01
w26155,w25946.02
w26155,w25946.03
w26155,w26155.03
w26156,w24259.02
w26156,w26156.01
w26156,w26156.02
w26156,w26156.04
w26157,w6041.01
w26157,w16245.01
w26157,w17893.02
w26157,w21937.01
w26157,w22182.05
w26157,w26157.05
w26158,w19306.01
w26158,w20211.01
w26158,w23860.02
w26158,w26158.02
w26158,w26158.05
w26158,w26158.06
w26159,w6872.02
w26159,w23148.01
w26159,w26159.02
w26160,w17012.02
w26160,w26160.01
w26160,w26160.03
w26161,w12329.01
w26161,w13408.02
w26161,w14270.04
w26161,w17030.02
w26161,w19186.03
w26162,w7168.01
w26162,w11288.03
w26162,w11461.02
w26162,w26162.01
w26162,w26162.05
w26163,w6637.01
w26163,w11983.01
w26163,w24365.03
w26164,w1410.02
w26164,w9988.01
w26164,w17698.01
w26164,w17739.02
w26164,w25396.02
w26164,w26164.06
w26165,w8139.02
w26165,w26165.01
w26166,w1480.03
w26166,w9147.02
w26166,w26166.01
w26166,w26166.02
w26167,w7109.02
w26167,w11493.02
w26167,w26167.01
w26167,w26167.02
w26167,w26167.05
w26167,w26167.06
w26168,w6807.02
w26168,w26168.02
w26169,w12222.01
w26169,w16737.02
w26169,w16737.03
w26170,w1200.01
w26170,w13276.01
w26170,w26170.01
w26170,w26170.02
w26170,w26170.04
w26171,w2161.01
w26171,w7406.01
w26171,w17517.03
w26171,w26171.03
w26172,w13679.02
w26173,w9736.01
w26173,w10639.03
w26173,w20180.02
w26173,w25451.01
w26173,w26173.03
w26173,w26173.05
w26174,w7594.01
w26174,w21137.03
w26174,w24315.03
w26175,w12400.01
w26175,w16093.01
w26176,w6135.01
w26176,w20132.01
w26176,w26176.01
w26177,w12912.01
w26177,w26177.02
w26177,w26177.03
w26178,w8620.02
w26178,w26178.01
w26178,w26178.03
w26178,w26178.04
w26178,w26178.05
w26179,w1045.01
w26179,w26179.01
w26180,w14270.04
w26180,w25637.04
w26181,w6038.01
w26181,w7995.03
w26181,w19354.01
w26182,w14086.01
w26182,w26182.02
w26183,w14347.02
w26183,w26183.01
w26183,w26183.03
w26184,w11823.02
w26184,w12548.02
w26184,w12560.02
w26185,w19427.01
w26186,w17149.01
w26186,w21584.01
w26186,w26186.03
w26187,w18567.03
w26187,w26187.01
w26187,w26187.02
w26188,w15193.03
w26188,w24436.01
w26188,w26188.02
w26189,w13858.01
w26189,w26189.01
w26189,w26189.03
w26189,w26189.04
w26189,w26189.05
w26189,w26189.06
w26189,w26189.07
w26190,w8760.01
w26190,w26190.01
w26191,w4453.02
w26191,w10077.02
w26191,w20965.03
w26191,w23179.02
w26191,w26191.01
w26191,w26191.06
w26192,w8063.02
w26192,w9155.04
w26192,w14118.02
w26193,w4357.01
w26193,w13691.01
w26193,w16262.02
w26193,w21251.01
w26194,w0895.01
w26194,w12237.02
w26195,w23848.02
w26195,w26195.01
w26196,w3189.02
w26196,w12775.02
w26196,w18079.01
w26196,w25226.04
w26197,w8251.01
w26197,w8551.01
w26197,w15614.01
w26198,w0274.02
w26198,w26198.02
w26199,w5197.01
w26199,w12363.01
w26199,w17619.02
w26199,w26199.04
w26199,w26199.05
w26199,w26199.06
w26199,w26199.07
w26199,w26199.08
w26200,w7069.02
w26200,w26200.02
w26201,w1075.01
w26201,w2779.02
w26201,w26201.01
w26202,w5409.02
w26202,w14567.03
w26202,w26202.01
w26202,w26202.02
w26203,w20505.01
w26203,w21390.02
w26203,w24309.02
w26203,w24848.03
w26204,w7168.01
w26204,w7793.01
w26204,w8257.01
w26204,w11880.02
w26204,w20923.05
w26204,w26204.03
w26205,w9130.02
w26205,w23991.04
w26205,w24821.03
w26205,w24821.04
w26205,w26205.04
w26206,w14246.01
w26206,w26206.02
w26207,w0234.01
w26207,w17035.02
w26208,w12325.01
w26208,w19498.02
w26208,w20465.03
w26209,w6764.03
w26209,w7167.02
w26210,w9382.02
w26210,w26210.01
w26210,w26210.02
w26210,w26210.04
w26211,w19210.01
w26212,w13571.02
w26212,w13790.01
w26213,w2600.01
w26214,w3117.01
w26214,w6311.03
w26214,w24483.02
w26215,w26008.01
w26215,w26215.01
w26215,w26215.03
w26216,w16729.01
w26216,w22204.02
w26217,w4525.02
w26217,w14912.01
w26217,w14912.02
w26217,w26217.01
w26218,w9269.01
w26218,w25219.02
w26218,w26218.03
w26218,w26218.04
w26218,w26218.05
w26218,w26218.06
w26219,w17940.01
w26219,w22238.02
w26219,w26219.02
w26220,w0662.01
w26221,w7070.01
w26221,w22716.02
w26222,w9736.01
w26222,w15689.03
w26222,w20397.01
w26223,w14730.01
w26223,w16465.02
w26223,w26223.03
w26223,w26223.04
w26224,w7735.02
w26224,w7793.01
w26224,w17912.02
w26224,w17912.04
w26225,w14443.01
w26225,w18292.01
w26225,w26225.02
w26226,w3806.02
w26226,w8967.01
w26227,w12065.04
w26227,w14573.02
w26227,w26227.01
w26227,w26227.02
w26228,w14261.01
w26228,w26228.02
w26229,w8290.02
w26229,w10707.02
w26230,w13346.01
w26230,w18266.01
w26231,w13674.02
w26231,w22677.03
w26232,w4949.02
w26232,w24986.01
w26232,w26232.01
w26233,w5645.03
w26233,w18341.02
w26233,w24990.01
w26233,w24990.03
w26234,w1364.02
w26234,w26234.01
w26235,w26235.01
w26236,w16091.02
w26236,w18372.02
w26236,w26236.01
w26237,w10807.02
w26237,w18844.03
w26237,w21956.02
w26237,w22563.02
w26238,w20653.01
w26238,w26238.02
w26239,w23234.01
w26239,w23938.01
w26239,w26239.03
w26240,w11706.02
w26240,w20406.01
w26240,w24631.02
w26241,w14906.02
w26241,w17411.02
w26241,w20259.03
w26241,w26241.04
w26242,w8642.01
w26242,w9628.01
w26242,w26242.01
w26243,w3722.02
w26244,w9041.02
w26244,w26244.01
w26244,w26244.03
w26245,w0975.02
w26245,w26245.01
w26246,w20061.02
w26246,w26246.01
w26246,w26246.03
w26247,w18947.02
w26247,w21184.01
w26247,w26247.02
w26248,w8059.02
w26248,w12912.01
w26248,w26248.03
w26248,w26248.04
w26249,w4658.01
w26250,w23908.04
w26250,w26250.02
w26250,w26250.03
w26251,w0151.01
w26251,w9199.02
w26251,w23556.01
w26252,w5800.01
w26252,w16473.01
w26252,w19272.02
w26252,w26252.03
w26253,w6081.02
w26253,w13337.01
w26253,w26253.01
w26253,w26253.03
w26253,w26253.04
w26253,w26253.05
w26254,w13422.03
w26254,w14341.02
w26254,w15823.03
w26254,w21304.04
w26254,w26254.01
w26255,w9974.02
w26255,w26255.02
w26256,w4445.02
w26257,w14124.01
w26257,w18487.03
w26257,w20657.01
w26258,w3206.02
w26259,w2122.02
w26259,w5784.01
w26260,w5812.01
w26260,w18091.01
w26261,w24125.01
w26262,w4711.01
w26262,w7847.02
w26263,w1364.02
w26263,w26234.01
w26264,w14524.02
w26264,w16927.02
w26264,w20320.03
w26265,w13456.01
w26265,w16593.01
w26266,w6492.01
w26266,w14126.01
w26266,w18260.02
w26267,w11094.01
w26267,w11839.02
w26267,w26267.02
w26268,w13572.01
w26268,w19721.01
w26268,w23382.01
w26269,w21218.02
w26269,w21352.01
w26270,w8605.01
w26271,w14604.01
w26271,w26271.02
w26271,w26271.03
w26272,w1364.02
w26272,w23262.03
w26272,w26272.03
w26273,w26273.01
w26274,w11460.01
w26274,w16521.02
w26275,w11460.01
w26275,w26275.01
w26275,w26275.02
w26276,w11000.01
w26276,w26276.02
w26277,w1593.01
w26278,w18884.01
w26278,w24789.02
w26278,w24789.03
w26279,w20081.02
w26279,w20238.02
w26279,w26279.03
w26280,w1667.01
w26280,w19775.02
w26280,w23050.01
w26281,w5350.01
w26281,w6154.02
w26281,w14901.02
w26281,w18565.03
w26281,w26281.03
w26282,w17055.02
w26282,w25904.01
w26283,w19483.03
w26283,w26283.02
w26283,w26283.03
w26284,w13095.01
w26284,w13095.02
w26284,w23636.02
w26284,w26284.02
w26284,w26284.05
w26285,w25861.01
w26285,w25861.02
w26286,w9736.01
w26286,w20008.01
w26286,w26286.02
w26287,w8154.01
w26287,w13672.02
w26288,w18947.02
w26288,w20515.03
w26288,w22600.01
w26288,w26288.01
w26289,w13422.03
w26289,w15309.01
w26289,w15823.03
w26289,w17936.01
w26289,w23353.03
w26289,w26289.06
w26290,w14701.01
w26290,w16892.01
w26290,w24529.03
w26291,w12222.01
w26291,w26291.02
w26291,w26291.03
w26292,w6377.01
w26292,w8247.01
w26292,w24347.05
w26292,w26292.04
w26293,w9940.01
w26293,w20259.03
w26293,w23946.01
w26293,w26293.04
w26294,w11711.02
w26294,w12282.01
w26294,w17943.03
w26294,w19418.02
w26294,w26294.01
w26295,w1870.01
w26295,w7109.02
w26296,w5605.01
w26296,w11201.01
w26296,w19174.02
w26296,w24046.01
w26297,w8742.02
w26298,w25946.02
w26298,w25946.03
w26299,w8601.02
w26299,w25276.03
w26299,w26299.03
w26300,w3488.02
w26300,w10707.02
w26300,w26300.02
w26301,w13638.03
w26301,w24166.01
w26302,w9382.02
w26302,w25808.01
w26302,w26302.03
w26303,w14730.01
w26303,w26303.02
w26304,w24313.03
w26305,w16041.01
w26305,w22082.01
w26306,w9728.01
w26306,w14912.01
w26306,w26306.03
w26307,w16091.02
w26307,w18480.03
w26307,w26307.01
w26308,w20081.02
w26308,w20725.03
w26308,w26308.03
w26309,w8620.02
w26309,w13331.03
w26309,w15337.01
w26309,w23340.01
w26310,w4864.02
w26310,w26310.02
w26311,w5984.01
w26311,w24266.02
w26311,w26311.03
w26312,w4074.03
w26313,w20505.01
w26313,w21390.02
w26313,w24309.02
w26313,w24848.03
w26313,w26313.03
w26314,w3116.02
w26314,w21413.01
w26314,w21413.03
w26315,w8602.03
w26315,w22325.04
w26315,w26315.01
w26316,w8602.03
w26316,w22325.04
w26316,w26315.01
w26317,w17394.02
w26317,w19120.02
w26318,w3214.01
w26319,w1314.01
