author,female,source
w26462.2,0,1
w26463.2,0,0
w26465.3,0,1
w26468.1,-1,0
w26468.4,0,0
w26468.5,1,0
w26471.1,0,1
w26475.2,1,1
w26477.2,0,1
w26477.3,0,1
w26477.4,1,1
w26478.6,0,1
w26478.7,0,1
w26479.1,0,1
w26479.2,0,1
w26481.1,0,1
w26481.2,1,0
w26482.1,0,1
w26482.3,0,1
w26482.4,1,0
w26482.5,0,0
w26484.1,1,1
w26484.3,1,1
w26487.4,0,1
w26488.2,0,0
w26491.1,1,1
w26491.4,0,2
w26492.2,0,0
w26492.4,1,0
w26494.1,0,1
w26495.1,0,1
w26495.2,0,1
w26495.3,0,0
w26497.1,1,1
w26498.2,0,1
w26498.6,0,1
w26499.1,1,1
w26499.2,1,0
w26502.1,1,1
w26503.1,0,2
w26505.2,0,0
w26506.2,1,1
w26506.3,1,0
w26508.1,0,1
w26508.3,0,1
w26509.1,1,1
w26510.2,0,1
w26512.2,0,1
w26516.3,1,1
w26518.2,0,1
w26520.2,1,0
w26520.3,-1,0
w26522.2,0,1
w26523.2,0,0
w26523.3,0,2
w26524.2,1,0
w26524.4,1,0
w26525.1,0,1
w26526.1,-1,0
w26527.1,1,1
w26527.3,1,1
w26531.2,0,1
w26533.3,1,1
w26536.2,0,0
w26537.1,1,0
w26537.3,0,1
w26540.2,1,0
w26540.4,0,0
w26540.5,0,0
w26541.1,0,1
w26541.2,0,0
w26542.3,0,0
w26546.2,0,1
w26546.3,0,1
w26547.3,0,1
w26548.2,0,1
w26548.3,0,1
w26551.2,0,0
w26554.3,0,2
w26556.1,1,1
w26556.2,0,1
w26558.2,0,1
w26559.1,0,1
w26560.2,0,2
w26562.2,0,2
w26563.2,1,1
w26563.5,0,1
w26565.3,0,1
w26566.1,0,1
w26566.3,0,1
w26570.4,1,1
w26571.2,1,1
w26571.3,0,1
w26572.1,1,1
w26573.1,0,1
w26573.2,0,1
w26575.2,0,0
w26576.1,1,1
w26579.1,0,1
w26580.3,0,0
w26581.1,0,0
w26582.3,0,1
w26585.1,1,0
w26585.3,0,0
w26585.4,0,0
w26587.1,0,1
w26587.3,0,0
w26588.3,0,0
w26588.4,0,1
w26590.2,0,1
w26592.3,1,1
w26594.1,0,1
w26598.3,0,1
w26599.1,1,2
w26599.2,1,0
w26600.1,0,1
w26600.4,0,1
w26603.1,1,1
w26611.3,0,1
w26614.1,0,0
w26615.2,0,2
w26615.3,0,1
w26615.4,0,0
w26619.2,1,1
w26619.3,0,1
w26622.1,1,1
w26622.4,1,1
w26624.2,0,1
w26624.4,0,1
w26626.2,0,1
w26629.1,0,1
w26630.3,0,1
w26632.1,0,1
w26632.2,1,1
w26634.1,1,1
w26634.2,0,1
w26634.3,0,1
w26634.4,1,1
w26636.3,0,1
w26637.2,0,2
w26639.1,0,0
w26639.2,1,1
w26648.4,0,1
w26649.2,0,1
w26649.3,0,1
w26652.2,0,0
w26656.2,0,0
w26656.4,0,0
w26659.2,0,1
w26662.1,1,1
w26664.2,0,1
w26667.2,0,1
w26667.4,1,2
w26668.1,0,1
w26674.1,1,1
w26674.3,0,1
w26676.3,1,1
w26679.2,0,1
w26685.2,0,1
w26686.1,1,1
w26687.1,0,1
w26688.1,1,1
w26688.2,0,1
w26691.4,0,0
w26692.2,0,1
w26693.3,1,0
w26693.4,1,1
w26698.1,1,1
w26698.3,0,1
w26698.4,1,1
w26700.1,1,1
w26703.2,1,2
w26707.2,0,1
w26711.1,0,1
w26712.2,0,0
w26712.3,0,1
w26714.1,0,1
w26714.2,0,1
w26715.1,1,2
w26716.1,1,1
w26716.2,0,1
w26722.1,0,1
w26724.1,0,1
w26726.2,0,1
w26729.1,0,1
w26729.3,0,1
w26729.4,0,1
w26732.2,0,1
w26734.2,1,1
w26734.3,0,1
w26735.3,0,1
w26736.1,1,1
w26740.1,0,1
w26740.3,0,1
w26741.3,0,1
w26742.2,1,1
w26746.1,0,1
w26746.3,1,1
w26746.4,1,1
w26746.5,0,1
w26747.2,0,1
w26755.6,1,1
w26759.1,1,1
w26759.3,0,1
w26759.4,0,1
w26759.5,1,1
w26761.2,0,1
w26761.4,0,2
w26763.1,1,1
w26769.1,0,1
w26770.1,0,1
w26770.3,0,1
w26772.1,0,1
w26772.2,-1,0
w26773.1,0,1
w26773.3,0,1
w26776.1,1,0
w26777.2,0,2
w26783.1,1,0
w26783.2,0,1
w26785.1,1,1
w26788.1,1,1
w26788.3,1,0
w26789.2,0,1
w26790.2,1,1
w26792.2,1,0
w26792.3,0,0
w26793.2,0,1
w26793.3,0,0
w26795.3,0,0
w26798.3,0,0
w26800.2,0,1
w26801.5,0,1
w26806.1,1,1
w26807.2,1,1
w26810.2,0,0
w26811.2,0,1
w26813.2,0,1
w26814.1,0,0
w26815.1,0,0
w26815.3,0,0
w26817.1,0,1
w26817.4,0,1
w26818.1,1,1
w26818.2,1,1
w26819.1,0,1
w26819.3,1,1
w26820.3,0,1
w26820.4,0,1
w26822.1,0,1
w26823.2,0,1
w26825.1,0,1
w26825.3,1,1
w26825.4,0,1
w26826.2,0,1
w26826.5,0,1
w26826.6,1,1
w26828.1,0,1
w26831.2,0,1
w26834.2,1,0
w26834.3,0,1
w26834.4,1,1
w26835.3,1,1
w26836.1,1,0
w26842.2,0,1
w26844.1,0,1
w26844.2,0,2
w26844.4,0,1
w26844.5,1,2
w26844.7,0,1
w26844.8,0,1
w26846.3,1,2
w26847.1,0,1
w26847.2,0,0
w26847.4,0,1
w26848.1,0,1
w26850.2,0,1
w26850.3,1,1
w26855.1,0,1
w26856.3,0,0
w26858.2,0,1
w26858.3,0,1
w26863.1,0,1
w26866.1,1,1
w26868.2,0,0
w26869.4,1,0
w26872.1,0,1
w26873.4,1,0
w26875.2,0,1
w26876.1,0,1
w26876.3,1,1
w26876.4,1,0
w26877.3,-1,0
w26879.4,1,1
w26883.2,0,1
w26883.3,0,1
w26887.1,0,1
w26887.3,0,1
w26888.1,1,1
w26891.3,0,1
w26892.1,0,0
w26893.1,1,1
w26900.1,0,1
w26903.2,1,1
w26904.1,1,0
w26904.3,0,0
w26906.2,0,1
w26906.3,1,0
w26910.2,1,1
w26911.1,0,0
w26911.2,1,0
w26916.1,0,0
w26916.3,0,2
w26920.1,1,0
w26920.2,1,0
w26920.3,1,0
w26922.4,0,1
w26922.5,1,1
w26924.1,0,0
w26924.2,0,1
w26925.3,0,1
w26927.1,0,0
w26928.1,1,1
w26928.2,1,1
w26929.2,1,1
w26929.3,1,0
w26930.3,0,1
w26930.4,1,1
w26931.2,1,1
w26931.5,0,1
w26931.6,1,1
w26933.4,0,1
w26936.1,0,1
w26943.2,0,1
w26945.6,1,0
w26946.3,0,1
w26946.6,0,1
w26947.1,1,1
w26949.3,0,0
w26950.1,0,1
w26953.1,0,1
w26953.4,0,1
w26954.1,0,1
w26955.2,0,1
w26955.3,0,1
w26957.2,0,1
w26959.2,1,0
w26960.1,0,1
w26960.5,0,1
w26961.1,1,1
w26961.2,0,1
w26961.3,0,1
w26964.3,0,1
w26966.1,0,1
w26966.2,0,1
w26967.1,1,1
w26967.2,0,2
w26967.3,1,1
w26970.1,1,1
w26970.2,0,1
w26971.3,0,1
w26973.4,1,1
w26973.5,1,1
w26975.2,0,1
w26975.3,0,1
w26975.4,0,1
w26979.2,0,1
w26980.1,0,1
w26981.1,0,1
w26986.2,0,1
w26990.1,0,1
w26992.3,0,1
w26996.2,0,1
w26996.3,1,1
w26997.3,0,1
w27000.1,0,2
w27001.2,0,1
w27001.3,0,1
w27002.1,1,2
w27002.4,0,1
w27006.4,0,1
w27007.1,0,1
w27007.5,0,1
w27009.2,0,1
w27011.1,0,1
w27011.2,0,1
w27011.3,0,1
w27011.4,0,0
w27019.1,0,1
w27025.2,0,1
w27026.2,0,0
w27027.1,1,1
w27027.4,0,1
w27027.6,0,1
w27027.7,1,1
w27028.2,1,0
w27028.3,0,1
w27029.1,1,1
w27029.2,0,1
w27029.5,1,1
w27029.6,1,1
w27029.9,0,1
w27029.10,0,0
w27032.1,0,1
w27032.3,0,0
w27033.1,1,1
w27034.3,1,1
w27035.3,1,1
w27037.3,0,1
w27038.4,0,1
w27039.2,0,1
w27043.1,0,1
w27045.2,0,0
w27045.4,0,0
w27047.3,0,0
w27048.3,1,1
w27048.4,0,1
w27052.1,1,1
w27053.3,0,1
w27053.4,1,0
w27055.4,0,0
w27057.3,0,1
w27057.4,0,1
w27061.2,1,1
w27062.1,0,2
w27069.2,1,1
w27070.3,1,1
w27071.1,0,1
w27073.2,0,0
w27074.2,0,1
w27075.2,1,1
w27077.2,0,0
w27077.4,0,1
w27079.1,1,0
w27081.2,1,1
w27082.1,0,2
w27082.3,1,1
w27082.4,0,1
w27082.5,0,1
w27082.6,0,1
w27082.8,0,1
w27082.9,0,1
w27082.10,0,1
w27082.11,1,1
w27082.14,0,0
w27083.4,0,1
w27084.2,0,1
w27085.1,0,1
w27086.3,1,0
w27087.3,1,1
w27087.4,0,1
w27088.2,0,2
w27094.1,1,2
w27095.1,0,1
w27096.1,0,1
w27096.4,1,0
w27098.3,1,0
w27099.2,0,1
w27105.3,1,1
w27106.1,0,1
w27107.2,1,0
w27107.3,1,0
w27107.4,0,0
w27110.1,1,1
w27111.1,0,0
w27112.3,0,1
w27114.3,0,0
w27116.2,0,1
w27118.1,0,1
w27118.2,0,0
w27120.4,1,0
w27123.1,0,1
w27123.2,1,1
w27123.3,0,1
w27124.3,0,0
w27125.4,1,1
w27127.5,1,1
w27127.6,1,0
w27131.3,0,0
w27131.4,0,1
w27131.5,0,0
w27133.2,0,1
w27134.4,1,1
w27136.1,0,1
w27138.3,0,1
w27139.3,0,1
w27142.1,1,1
w27146.3,0,0
w27148.1,0,1
w27149.4,0,1
w27151.1,0,1
w27151.3,0,0
w27153.1,0,1
w27154.2,1,1
w27155.1,0,0
w27157.4,0,1
w27158.1,0,2
w27158.2,0,1
w27158.3,0,1
w27161.3,0,0
w27162.1,0,1
w27163.1,1,0
w27164.3,0,1
w27165.1,0,1
w27174.2,0,1
w27175.2,1,0
w27175.3,0,0
w27175.4,0,0
w27176.2,0,0
w27176.3,0,1
w27178.1,0,1
w27180.1,0,0
w27180.3,0,1
w27185.3,0,1
w27185.4,0,0
w27186.2,0,0
w27186.3,-1,0
w27187.1,0,1
w27187.4,0,1
w27187.5,0,1
w27188.3,1,1
w27190.1,0,1
w27191.1,0,1
w27191.2,0,1
w27191.4,1,1
w27192.2,0,0
w27194.2,0,1
w27198.3,0,2
w27199.2,0,1
w27199.3,0,0
w27202.1,0,1
w27202.3,0,1
w27202.4,1,1
w27205.1,1,1
w27206.1,0,1
w27206.2,0,1
w27208.3,0,1
w27209.2,0,1
w27211.1,1,2
w27211.2,1,0
w27212.2,0,1
w27212.3,0,1
w27212.4,1,1
w27213.1,0,1
w27217.1,0,1
w27217.3,0,1
w27221.1,0,1
w27222.3,0,1
w27223.4,1,0
w27225.3,0,1
w27229.5,0,1
w27233.2,0,1
w27237.3,0,0
w27237.4,0,1
w27243.2,0,1
w27244.4,0,1
w27245.1,0,2
w27245.2,0,1
w27245.5,0,1
w27246.1,1,0
w27247.3,1,1
w27247.4,0,1
w27250.1,0,1
w27250.3,0,1
w27254.1,1,2
w27255.1,0,1
w27255.2,1,1
w27256.3,0,0
w27257.2,0,1
w27258.3,0,2
w27258.4,1,0
w27259.1,0,1
w27260.2,0,1
w27260.3,0,1
w27262.1,0,1
w27262.2,0,1
w27263.2,0,0
w27267.1,0,1
w27269.1,0,1
w27270.2,0,1
w27270.3,0,1
w27273.2,0,0
w27273.3,0,1
w27276.2,0,0
w27278.1,0,1
w27278.3,0,1
w27278.4,1,0
w27282.2,0,0
w27284.2,0,1
w27288.1,0,0
w27288.3,1,1
w27289.3,0,1
w27292.1,0,2
w27292.2,1,1
w27293.1,0,1
w27294.2,1,1
w27294.3,1,1
w27294.5,0,1
w27298.2,1,1
w27298.3,1,1
w27299.1,0,0
w27299.5,0,0
w27300.3,0,0
w27301.3,0,0
w27305.3,0,0
w27307.1,1,1
w27307.2,0,1
w27307.3,1,0
w27310.3,0,1
w27311.1,0,1
w27316.1,0,1
w27317.1,0,0
w27318.1,1,1
w27319.2,0,1
w27319.3,1,1
w27321.4,0,0
w27323.1,0,1
w27325.4,0,1
w27326.2,1,1
w27327.1,0,1
w27327.2,0,1
w27331.2,0,1
w27333.2,0,1
w27337.3,1,0
w27337.4,1,1
w27339.2,0,1
w27344.1,0,1
w27344.4,1,0
w27344.5,0,0
w27346.4,0,0
w27346.5,1,1
w27347.3,0,1
w27348.1,1,1
w27349.2,0,0
w27350.1,0,1
w27350.2,0,2
w27355.2,0,1
w27355.3,0,1
w27355.4,0,1
w27355.6,0,0
w27356.1,1,0
w27356.3,1,0
w27356.4,1,1
w27358.3,1,1
w27359.2,0,1
w27359.3,1,1
w27359.4,0,1
w27360.3,0,1
w27361.2,0,1
w27362.2,0,1
w27363.2,1,0
w27364.1,0,1
w27364.2,0,1
w27365.1,1,1
w27365.2,0,1
w27365.3,0,1
w27368.2,1,1
w27368.3,1,1
w27368.5,0,0
w27369.3,0,0
w27370.2,1,1
w27371.3,1,1
w27372.1,0,1
w27374.1,0,1
w27374.2,1,1
w27374.5,0,1
w27374.6,0,1
w27376.2,0,0
w27376.4,1,0
w27377.3,0,0
w27378.1,0,1
w27378.2,1,1
w27378.4,0,1
w27378.5,1,1
w27380.1,0,1
w27381.2,0,1
w27381.4,0,0
w27386.2,0,1
w27387.1,0,1
w27389.1,0,1
w27390.2,0,0
w27391.1,0,0
w27392.3,0,1
w27392.4,1,1
w27396.2,0,1
w27398.1,0,1
w27398.2,0,1
w27398.3,0,0
w27398.4,1,1
w27398.6,0,1
w27401.3,0,0
w27403.3,0,1
w27404.3,0,1
w27405.2,0,1
w27409.4,0,0
w27410.3,0,1
w27411.1,0,1
w27411.2,1,1
w27415.1,1,1
w27415.2,1,1
w27415.6,1,0
w27418.3,0,1
w27418.6,1,1
w27418.15,0,1
w27419.5,1,1
w27419.8,1,1
w27419.9,0,1
w27423.1,1,1
w27423.3,1,1
w27423.5,0,1
w27431.2,0,1
w27431.5,0,1
w27434.1,0,1
w27435.1,0,1
w27435.3,0,1
w27437.4,1,0
w27438.1,0,1
w27438.3,0,1
w27441.2,0,1
w27441.5,0,0
w27445.2,0,1
w27446.2,0,1
w27446.3,1,1
w27446.4,0,1
w27448.1,1,1
w27448.3,1,0
w27452.1,0,0
w27452.3,0,1
w27455.1,1,1
w27457.1,0,0
w27459.2,0,1
w27461.2,1,0
w27463.2,1,1
w27465.2,0,1
w27467.1,0,1
w27467.3,1,1
w27469.1,0,1
w27469.4,0,0
w27473.1,0,1
w27477.1,0,1
w27478.2,1,1
w27479.3,0,1
w27484.2,1,1
w27487.2,0,1
w27489.1,1,1
w27490.2,1,1
w27490.3,0,1
w27496.2,0,2
w27497.2,0,1
w27497.4,1,1
w27498.1,0,1
w27499.3,0,1
w27500.3,0,1
w27501.1,1,0
w27502.1,0,0
w27505.1,1,1
w27506.2,0,1
w27506.3,0,0
w27509.1,0,1
w27510.2,0,1
w27510.3,0,2
w27511.3,0,1
w27514.2,0,0
w27515.2,0,1
w27517.1,0,0
w27518.3,0,1
w27520.2,1,1
w27522.2,0,1
w27524.1,0,1
w27527.1,0,1
w27527.3,0,1
w27527.4,1,1
w27528.1,0,1
w27528.3,0,1
w27528.4,0,1
w27529.3,0,0
w27530.2,0,1
w27531.1,0,1
w27532.1,0,1
w27532.2,0,1
w27532.4,0,1
w27532.6,0,1
w27532.7,0,1
w27532.8,0,0
w27532.10,0,1
w27532.13,0,0
w27532.14,1,1
w27532.15,1,0
w27534.2,0,0
w27534.3,1,0
w27536.2,0,1
w27537.1,1,1
w27537.2,0,1
w27539.1,1,1
w27539.2,1,1
w27539.4,1,1
w27540.3,1,0
w27542.2,1,0
w27542.3,0,1
w27543.3,1,1
w27543.4,1,1
w27545.2,0,1
w27548.3,0,0
w27551.2,0,0
w27552.1,0,2
w27552.3,1,1
w27552.4,1,1
w27556.3,0,1
w27557.2,0,1
w27560.1,1,1
w27561.2,0,2
w27562.2,0,0
w27563.3,1,0
w27564.3,0,1
w27564.4,0,2
w27567.1,1,1
w27568.1,1,0
w27569.4,0,1
w27570.1,0,1
w27570.2,1,0
w27570.3,1,1
w27572.1,0,1
w27572.4,0,1
w27573.3,0,1
w27574.3,0,1
w27576.3,0,1
w27576.4,0,1
w27576.6,0,1
w27577.1,0,1
w27578.3,0,1
w27580.1,0,1
w27581.2,0,1
w27582.1,0,1
w27582.2,0,1
w27582.3,0,1
w27583.4,1,0
w27584.3,1,1
w27586.2,0,1
w27586.3,0,0
w27587.1,0,1
w27588.1,1,0
w27591.2,0,1
w27591.3,1,0
w27592.3,0,1
w27594.1,1,1
w27595.2,1,1
w27596.3,0,2
w27596.4,0,0
w27596.5,0,0
w27597.2,0,1
w27597.3,1,0
w27597.4,0,0
w27597.5,0,1
w27597.6,0,1
w27598.3,0,1
w27599.1,1,1
w27599.3,0,1
w27599.4,0,1
w27599.5,0,1
w27599.6,1,1
w27599.9,1,0
w27599.10,1,0
w27599.12,0,1
w27599.15,1,1
w27599.16,0,1
w27602.1,0,1
w27604.2,0,0
w27605.1,0,1
w27605.2,0,0
w27605.4,0,0
w27606.2,0,0
w27606.4,0,1
w27607.1,0,1
w27608.1,1,1
w27609.2,0,0
w27612.1,0,1
w27612.2,0,1
w27612.3,1,0
w27612.5,0,1
w27613.2,0,1
w27613.5,0,1
w27616.1,0,1
w27616.2,0,1
w27617.5,1,1
w27619.2,1,1
w27626.2,1,1
w27634.1,0,1
w27634.2,0,0
w27634.3,0,1
w27634.5,1,1
w27634.6,1,1
w27634.7,0,0
w27634.8,0,1
w27634.9,1,1
w27634.10,0,1
w27634.11,1,1
w27634.12,1,1
w27634.13,0,2
w27635.1,0,1
w27636.2,1,1
w27636.4,0,1
w27636.5,0,1
w27637.1,0,1
w27637.3,1,1
w27638.1,0,1
w27638.3,0,1
w27639.3,0,1
w27648.4,0,1
w27649.1,0,1
w27650.1,0,1
w27653.3,0,0
w27654.1,-1,0
w27659.2,0,1
w27661.1,1,1
w27661.2,1,1
w27661.3,1,1
w27661.4,1,0
w27661.7,1,1
w27661.8,1,1
w27662.1,1,0
w27662.3,0,1
w27663.3,0,1
w27665.1,1,1
w27665.3,1,0
w27666.1,0,1
w27666.2,0,1
w27666.4,0,1
w27666.5,0,1
w27667.2,1,1
w27667.3,1,1
w27671.3,0,1
w27672.2,0,1
w27675.2,1,1
w27676.3,0,1
w27677.1,0,1
w27677.2,0,1
w27679.2,1,1
w27679.3,0,1
w27681.2,1,1
w27684.1,1,1
w27685.3,1,0
w27687.2,0,1
w27688.1,0,1
w27689.4,0,1
w27690.1,0,0
w27690.3,0,0
w27696.2,1,0
w27697.2,1,0
w27701.1,0,1
w27708.2,0,1
w27710.1,1,1
w27711.2,0,1
w27714.3,1,1
w27714.5,0,1
w27716.1,0,1
w27717.1,0,1
w27718.1,0,1
w27718.3,0,1
w27721.3,0,1
w27728.1,1,0
w27731.1,0,1
w27732.1,1,2
w27733.3,1,1
w27733.4,-1,0
w27734.4,1,1
w27735.2,0,1
w27736.2,1,1
w27737.1,1,1
w27739.2,0,1
w27741.4,0,1
w27745.2,0,1
w27747.3,0,0
w27749.2,0,1
w27749.4,0,1
w27751.2,0,1
w27753.3,0,0
w27754.1,0,1
w27755.2,0,2
w27759.1,1,1
w27759.2,1,1
w27762.1,0,1
w27764.3,0,0
w27765.1,0,1
w27765.5,0,1
w27765.6,0,0
w27770.1,0,1
w27770.3,0,1
w27772.3,0,1
w27774.2,0,1
w27774.3,0,0
w27774.4,0,0
w27775.2,1,0
w27777.2,0,1
w27779.2,1,1
w27785.4,0,1
w27787.3,0,0
w27789.1,1,1
w27791.2,1,1
w27793.1,0,0
w27799.1,0,1
w27799.3,0,0
w27799.6,1,0
w27800.1,0,1
w27801.1,0,1
w27801.3,1,1
w27801.4,0,1
w27802.1,0,1
w27803.2,1,1
w27803.3,0,0
w27803.4,1,0
w27803.5,0,1
w27804.2,1,0
w27807.1,1,1
w27807.3,0,0
w27809.1,0,0
w27811.3,0,0
w27812.1,1,1
w27812.2,1,1
w27815.2,0,0
w27815.3,0,1
w27815.4,1,0
w27816.2,0,1
w27817.1,0,1
w27817.2,0,1
w27817.3,0,1
w27818.1,-1,0
w27818.2,1,1
w27818.3,1,1
w27819.1,0,1
w27823.1,0,1
w27825.2,0,0
w27825.4,0,1
w27825.5,1,0
w27827.1,0,0
w27827.2,0,1
w27827.3,0,1
w27827.5,0,1
w27827.7,0,1
w27827.8,0,1
w27827.10,0,1
w27828.5,1,1
w27829.5,0,0
w27830.1,0,1
w27832.1,0,1
w27832.3,0,0
w27833.1,0,0
w27833.3,0,1
w27833.4,1,1
w27833.6,1,1
w27835.1,1,0
w27835.2,0,1
w27835.3,1,1
w27836.1,0,1
w27837.3,0,0
w27838.2,0,1
w27839.4,1,1
w27841.2,0,1
w27843.1,0,1
w27843.3,0,0
w27849.1,0,1
w27849.4,1,1
w27854.3,0,1
w27856.2,0,1
w27857.2,1,1
w27858.3,0,1
w27859.2,1,0
w27862.2,1,1
w27865.2,0,1
w27865.3,0,1
w27865.4,0,1
w27867.1,0,1
w27870.1,0,1
w27870.2,0,1
w27872.2,0,1
w27873.2,0,0
w27873.3,0,1
w27875.1,1,0
w27877.1,0,1
w27878.1,0,1
w27878.3,0,1
w27878.4,0,1
w27878.5,0,1
w27879.4,0,1
w27881.4,1,1
w27881.6,1,1
w27881.9,0,1
w27881.11,0,0
w27881.12,0,1
w27882.3,0,1
w27882.5,1,1
w27882.6,0,1
w27882.7,0,1
w27884.1,0,0
w27884.3,1,0
w27884.4,0,0
w27885.2,1,1
w27887.2,1,0
w27888.2,0,1
w27890.1,1,1
w27891.2,0,1
w27891.4,0,0
w27891.5,1,1
w27892.2,0,1
w27892.3,0,0
w27896.1,0,1
w27899.2,0,1
w27903.2,0,1
w27905.2,0,1
w27910.3,0,1
w27910.4,0,1
w27914.1,0,1
w27915.3,1,1
w27916.2,0,1
w27916.4,0,1
w27917.3,0,1
w27920.3,0,0
w27924.2,1,1
w27930.2,0,1
w27931.1,0,0
w27931.3,0,0
w27932.3,0,1
w27932.5,0,1
w27935.3,0,1
w27936.1,1,1
w27938.2,0,1
w27943.1,1,1
w27944.1,1,1
w27944.3,0,1
w27945.3,0,1
w27945.4,0,1
w27948.2,1,1
w27950.1,0,1
w27950.3,0,1
w27951.1,0,1
w27952.1,0,0
w27952.2,0,1
w27956.1,0,2
w27956.2,0,1
w27958.2,0,1
w27960.2,1,0
w27961.1,0,2
w27965.1,0,1
w27967.1,1,1
w27969.2,1,1
w27969.4,1,1
w27971.1,0,1
w27972.4,1,2
w27976.2,1,2
w27976.3,0,0
w27978.1,0,1
w27978.3,0,1
w27979.1,0,1
w27979.2,0,1
w27979.3,-1,0
w27979.5,0,1
w27981.1,0,0
w27981.3,0,1
w27982.1,0,1
w27983.2,1,1
w27984.1,0,1
w27986.1,0,2
w27986.3,1,1
w27987.1,0,1
w27988.4,0,1
w27989.2,0,1
w27989.3,0,1
w27991.2,0,1
w27994.3,0,2
w27994.4,0,1
w27995.5,1,0
w27997.2,0,0
w27997.3,0,0
w28000.2,0,0
w28000.4,1,0
w28005.3,0,1
w28005.4,0,1
w28007.2,0,1
w28008.3,0,1
w28008.4,0,1
w28010.5,0,1
w28014.2,0,1
w28015.1,0,1
w28015.3,0,1
w28017.1,0,1
w28022.2,0,1
w28022.3,0,1
w28022.4,0,1
w28022.6,0,0
w28022.7,0,1
w28027.2,0,1
w28027.3,1,1
w28027.4,1,1
w28028.3,1,0
w28033.2,1,1
w28034.2,1,1
w28034.4,0,0
w28035.1,1,1
w28036.2,0,1
w28040.2,0,1
w28040.3,1,1
w28042.1,1,1
w28042.2,0,1
w28043.1,0,0
w28045.1,0,1
w28045.2,1,1
w28045.4,0,1
w28045.5,1,0
w28045.8,0,0
w28046.3,1,1
w28047.3,1,1
w28048.1,0,1
w28049.2,0,1
w28049.6,1,0
w28050.1,0,1
w28051.3,1,0
w28053.2,0,1
w28053.3,1,1
w28053.4,0,1
w28054.2,0,1
w28054.3,-1,0
w28056.3,0,1
w28058.3,1,1
w28060.1,1,0
w28062.2,0,1
w28064.1,0,1
w28067.3,1,2
w28068.3,1,1
w28069.2,0,1
w28072.1,0,0
w28072.3,0,0
w28075.3,1,2
w28080.3,0,1
w28080.4,0,1
w28084.2,0,1
w28084.3,0,0
w28085.3,0,1
w28086.1,0,1
w28086.2,1,1
w28087.3,0,1
w28089.2,0,1
w28090.1,0,1
w28092.2,0,0
w28092.4,0,1
w28094.3,1,1
w28095.1,0,1
w28095.2,0,1
w28095.3,1,1
w28096.1,0,1
w28098.1,0,0
w28099.2,0,1
w28100.3,1,0
w28103.3,0,0
w28106.3,0,1
w28107.2,0,0
w28107.3,0,0
w28110.2,1,1
w28114.3,1,2
w28116.1,1,1
w28118.1,0,0
w28118.2,1,1
w28119.2,0,1
w28120.1,1,1
w28120.3,0,1
w28120.4,0,0
w28120.6,1,0
w28127.1,0,1
w28127.3,0,1
w28131.1,0,1
w28131.2,1,1
w28131.4,1,1
w28135.1,0,1
w28135.3,1,0
w28135.4,1,1
w28135.5,0,0
w28136.1,0,1
w28136.3,0,1
w28137.2,0,1
w28137.3,0,1
w28142.2,0,2
w28146.2,1,1
w28148.1,0,1
w28149.2,1,1
w28151.3,1,1
w28152.2,0,1
w28153.2,1,1
w28155.1,1,1
w28155.3,1,2
w28156.1,0,0
w28156.3,1,0
w28156.4,1,0
w28158.4,0,0
w28160.1,0,1
w28162.4,0,1
w28162.5,0,1
w28162.6,0,1
w28163.1,0,1
w28164.1,0,1
w28164.2,0,1
w28164.3,1,1
w28164.4,0,1
w28166.1,1,1
w28166.2,1,1
w28166.3,0,1
w28166.5,1,0
w28169.1,1,1
w28170.3,0,0
w28172.3,0,1
w28173.2,0,1
w28174.1,0,0
w28175.2,0,1
w28179.3,1,0
w28180.1,1,0
w28182.2,0,1
w28183.2,1,1
w28184.2,0,1
w28185.3,0,0
w28186.2,0,2
w28188.1,0,1
w28188.2,0,1
w28188.3,0,1
w28188.5,1,1
w28188.6,1,1
w28191.2,1,1
w28192.1,0,1
w28193.2,0,0
w28196.1,0,2
w28196.2,0,0
w28197.2,0,1
w28200.1,0,0
w28202.3,1,1
w28202.4,0,0
w28205.1,1,0
w28205.2,0,2
w28208.1,0,0
w28208.3,1,1
w28209.4,1,1
w28210.3,0,1
w28213.3,0,0
w28214.2,1,1
w28217.1,1,1
w28219.2,0,1
w28220.4,1,1
w28223.1,1,1
w28223.3,0,1
w28223.4,1,1
w28224.2,0,1
w28229.1,0,1
w28229.5,1,1
w28230.1,1,1
w28230.2,1,1
w28231.3,0,1
w28234.4,0,1
w28235.2,0,1
w28235.3,0,1
w28238.1,0,0
w28239.1,1,1
w28240.1,0,1
w28242.1,1,1
w28242.2,1,1
w28245.1,0,1
w28246.1,0,1
w28246.4,0,1
w28248.2,1,1
w28248.4,0,1
w28250.3,0,1
w28254.2,0,1
w28255.1,0,1
w28256.3,0,1
w28259.5,0,1
w28261.1,0,2
w28262.1,1,1
w28262.4,0,1
w28262.5,0,1
w28266.1,0,2
w28267.4,0,1
w28268.1,0,1
w28268.3,0,0
w28269.1,1,1
w28269.3,1,1
w28271.2,1,1
w28272.2,0,2
w28272.3,0,1
w28272.4,1,0
w28273.2,0,1
w28275.2,1,1
w28278.2,0,0
w28280.1,0,1
w28281.2,0,0
w28282.2,1,1
w28282.3,0,1
w28289.2,0,0
w28290.1,1,1
w28290.9,0,1
w28291.3,0,1
w28293.2,1,1
w28293.3,0,1
w28293.4,0,1
w28295.1,0,1
